product_id,date,quantity,revenue,promotion_active
60,2023-04-24,50,3069.63,0
60,2023-04-25,60,3810.24,0
60,2023-04-26,62,3848.27,0
60,2023-04-27,41,2692.46,0
60,2023-04-28,49,2958.79,0
60,2023-04-29,40,2305.08,0
60,2023-04-30,48,3151.77,0
60,2023-05-01,62,4107.0,0
60,2023-05-02,56,3721.92,0
60,2023-05-03,51,3574.06,0
60,2023-05-04,59,3673.69,0
60,2023-05-05,51,3523.03,0
60,2023-05-06,40,2428.84,0
60,2023-05-07,46,2760.15,0
60,2023-05-08,60,3857.09,0
60,2023-05-09,65,4457.31,0
60,2023-05-10,76,4830.99,0
60,2023-05-11,61,4250.78,0
60,2023-05-12,57,3311.98,0
60,2023-05-13,52,3597.33,0
60,2023-05-14,25,1562.17,0
60,2023-05-15,57,3853.37,0
60,2023-05-16,51,3549.94,0
60,2023-05-17,53,3776.66,0
60,2023-05-18,71,4567.48,0
60,2023-05-19,69,4328.74,0
60,2023-05-20,43,2944.64,0
60,2023-05-21,39,2424.37,0
60,2023-05-22,59,3613.13,0
60,2023-05-23,43,2687.42,1
60,2023-05-24,53,3434.35,1
60,2023-05-25,46,2861.44,0
60,2023-05-26,49,3073.74,0
60,2023-05-27,37,2639.54,1
60,2023-05-28,28,1780.98,0
60,2023-05-29,61,4360.46,0
60,2023-05-30,57,3946.3,0
60,2023-05-31,42,2836.57,0
60,2023-06-01,79,4664.81,0
60,2023-06-02,51,3292.76,0
60,2023-06-03,44,2698.81,0
60,2023-06-04,39,2344.04,0
60,2023-06-05,34,2369.19,0
60,2023-06-06,60,3663.7,0
60,2023-06-07,77,5448.3,0
60,2023-06-08,65,4577.99,0
60,2023-06-09,41,2504.5,0
60,2023-06-10,37,2618.33,0
60,2023-06-11,37,2430.11,0
60,2023-06-12,47,2721.55,1
60,2023-06-13,49,3143.48,1
60,2023-06-14,79,5653.39,0
60,2023-06-15,54,3525.81,0
60,2023-06-16,65,3833.53,0
60,2023-06-17,33,2245.46,0
60,2023-06-18,33,2240.75,0
60,2023-06-19,44,2993.7,0
60,2023-06-20,48,3295.72,0
60,2023-06-21,72,4261.04,0
60,2023-06-22,67,4738.4,0
60,2023-06-23,62,4284.69,0
60,2023-06-24,55,3160.85,0
60,2023-06-25,42,2635.76,0
60,2023-06-26,67,4582.07,0
60,2023-06-27,61,3732.8,0
60,2023-06-28,58,4026.89,0
60,2023-06-29,88,6185.17,0
60,2023-06-30,49,2813.95,0
60,2023-07-01,38,2406.96,0
60,2023-07-02,39,2535.37,0
60,2023-07-03,35,2258.56,0
60,2023-07-04,68,4785.62,0
60,2023-07-05,42,2622.91,0
60,2023-07-06,69,4553.01,0
60,2023-07-07,59,3448.85,0
60,2023-07-08,34,2052.14,0
60,2023-07-09,52,3142.21,0
60,2023-07-10,50,3015.23,1
60,2023-07-11,45,2851.15,0
60,2023-07-12,56,3848.86,0
60,2023-07-13,51,2921.24,0
60,2023-07-14,76,5181.8,0
60,2023-07-15,41,2823.05,0
60,2023-07-16,39,2457.93,0
60,2023-07-17,69,4459.47,0
60,2023-07-18,36,2371.0,0
60,2023-07-19,47,3047.57,0
60,2023-07-20,50,3373.48,0
60,2023-07-21,46,3286.53,0
60,2023-07-22,45,2833.1,0
60,2023-07-23,48,3121.35,1
60,2023-07-24,60,3859.67,0
60,2023-07-25,47,2713.3,0
60,2023-07-26,44,3065.81,0
60,2023-07-27,59,3560.54,0
60,2023-07-28,40,2520.88,0
60,2023-07-29,36,2357.93,0
60,2023-07-30,42,2816.7,0
60,2023-07-31,64,3950.06,0
60,2023-08-01,52,3542.33,0
60,2023-08-02,72,4993.22,0
60,2023-08-03,61,3800.87,0
60,2023-08-04,60,3492.0,0
60,2023-08-05,35,2493.96,0
60,2023-08-06,41,2430.89,0
60,2023-08-07,45,2657.94,0
60,2023-08-08,69,3988.96,0
60,2023-08-09,53,3475.04,0
60,2023-08-10,62,4250.63,0
60,2023-08-11,51,3085.6,0
60,2023-08-12,34,2287.7,0
60,2023-08-13,66,4059.55,0
60,2023-08-14,49,3311.74,1
60,2023-08-15,73,4550.38,0
60,2023-08-16,64,4255.33,0
60,2023-08-17,37,2441.24,0
60,2023-08-18,52,3067.48,0
60,2023-08-19,51,3318.5,1
60,2023-08-20,37,2348.82,0
60,2023-08-21,54,3676.17,0
60,2023-08-22,58,4021.85,0
60,2023-08-23,65,4475.06,0
60,2023-08-24,54,3521.87,0
60,2023-08-25,61,3785.59,0
60,2023-08-26,43,2584.11,0
60,2023-08-27,49,3256.53,0
60,2023-08-28,49,2870.28,0
60,2023-08-29,53,3133.83,0
60,2023-08-30,48,3195.89,0
60,2023-08-31,42,2998.79,0
60,2023-09-01,47,3112.67,0
60,2023-09-02,39,2697.91,0
60,2023-09-03,36,2126.53,0
60,2023-09-04,62,3605.72,0
60,2023-09-05,63,4441.44,0
60,2023-09-06,52,3356.22,0
60,2023-09-07,62,3836.55,0
60,2023-09-08,62,4192.17,0
60,2023-09-09,44,2739.72,0
60,2023-09-10,45,3171.2,0
60,2023-09-11,86,4998.14,1
60,2023-09-12,73,4368.52,0
60,2023-09-13,45,2968.05,0
60,2023-09-14,64,4093.12,0
60,2023-09-15,65,4519.97,0
60,2023-09-16,43,2989.32,0
60,2023-09-17,45,3143.09,0
60,2023-09-18,62,4036.98,0
60,2023-09-19,64,4372.02,0
60,2023-09-20,65,4519.13,0
60,2023-09-21,52,3688.21,1
60,2023-09-22,29,1715.63,0
60,2023-09-23,36,2421.65,0
60,2023-09-24,42,2680.27,0
60,2023-09-25,55,3609.43,0
60,2023-09-26,44,2805.8,0
60,2023-09-27,25,1534.89,0
60,2023-09-28,40,2834.62,0
60,2023-09-29,59,3599.16,0
60,2023-09-30,47,3095.69,0
60,2023-10-01,32,2240.25,0
60,2023-10-02,64,4456.67,0
60,2023-10-03,49,3018.5,0
60,2023-10-04,56,3978.12,0
60,2023-10-05,55,3246.98,0
60,2023-10-06,66,4222.74,0
60,2023-10-07,33,1904.67,0
60,2023-10-08,42,2597.94,0
60,2023-10-09,82,4848.35,0
60,2023-10-10,52,3229.12,0
60,2023-10-11,76,5431.82,0
60,2023-10-12,62,3813.85,0
60,2023-10-13,51,3244.61,0
60,2023-10-14,49,3470.23,0
60,2023-10-15,40,2810.81,0
60,2023-10-16,47,3353.53,0
60,2023-10-17,44,3021.01,0
60,2023-10-18,63,3663.27,0
60,2023-10-19,72,5000.9,0
60,2023-10-20,37,2261.11,0
60,2023-10-21,58,3392.21,1
60,2023-10-22,60,3763.61,0
60,2023-10-23,58,3995.88,0
60,2023-10-24,50,2973.14,0
60,2023-10-25,51,3190.43,0
60,2023-10-26,56,3370.57,0
60,2023-10-27,72,4740.27,0
60,2023-10-28,36,2285.82,0
60,2023-10-29,38,2640.24,0
60,2023-10-30,57,3303.56,0
60,2023-10-31,43,2892.33,0
60,2023-11-01,67,4211.06,0
60,2023-11-02,53,3248.77,0
60,2023-11-03,62,4335.4,0
60,2023-11-04,38,2512.16,0
60,2023-11-05,50,3084.82,0
60,2023-11-06,58,3779.49,0
60,2023-11-07,63,4487.86,0
60,2023-11-08,78,4632.63,1
60,2023-11-09,59,3809.47,0
60,2023-11-10,55,3922.4,0
60,2023-11-11,37,2204.16,0
60,2023-11-12,37,2539.25,0
60,2023-11-13,53,3577.26,0
60,2023-11-14,60,3992.26,0
60,2023-11-15,60,4259.87,0
60,2023-11-16,49,3142.95,0
60,2023-11-17,74,5177.09,0
60,2023-11-18,40,2391.85,0
60,2023-11-19,34,2313.95,0
60,2023-11-20,72,4356.29,0
60,2023-11-21,66,4338.08,0
60,2023-11-22,70,4095.25,0
60,2023-11-23,65,4377.98,0
60,2023-11-24,62,4368.17,0
60,2023-11-25,38,2487.11,0
60,2023-11-26,46,3036.56,0
60,2023-11-27,64,4313.18,0
60,2023-11-28,62,3708.1,0
60,2023-11-29,87,5305.77,0
60,2023-11-30,57,3919.8,0
60,2023-12-01,92,6472.18,0
60,2023-12-02,63,4314.53,0
60,2023-12-03,56,3425.84,0
60,2023-12-04,127,7407.22,0
60,2023-12-05,90,5344.19,0
60,2023-12-06,88,5302.17,0
60,2023-12-07,56,3698.31,0
60,2023-12-08,73,4772.45,0
60,2023-12-09,71,4733.33,0
60,2023-12-10,58,3875.46,0
60,2023-12-11,103,6599.86,0
60,2023-12-12,74,4849.06,0
60,2023-12-13,86,5557.68,0
60,2023-12-14,121,7474.62,0
60,2023-12-15,104,6860.15,0
60,2023-12-16,74,5244.15,1
60,2023-12-17,78,5462.52,0
60,2023-12-18,90,5804.95,0
60,2023-12-19,91,5641.03,0
60,2023-12-20,108,7670.88,0
60,2023-12-21,92,6452.47,0
60,2023-12-22,89,6163.92,0
60,2023-12-23,73,4917.67,0
60,2023-12-24,55,3213.97,0
60,2023-12-25,110,6888.5,0
60,2023-12-26,96,6608.39,0
60,2023-12-27,73,4776.88,0
60,2023-12-28,85,6037.18,0
60,2023-12-29,98,6250.14,0
60,2023-12-30,61,3962.62,0
60,2023-12-31,53,3037.6,0
61,2022-01-01,177,35638.05,0
61,2022-01-02,164,35763.29,0
61,2022-01-03,249,53045.87,0
61,2022-01-04,275,58690.59,1
61,2022-01-05,294,64024.11,0
61,2022-01-06,212,40729.1,0
61,2022-01-07,315,66288.42,0
61,2022-01-08,265,57922.0,0
61,2022-01-09,197,43125.37,0
61,2022-01-10,379,72567.87,0
61,2022-01-11,319,64665.12,0
61,2022-01-12,388,83479.05,0
61,2022-01-13,286,52689.42,0
61,2022-01-14,346,67451.2,0
61,2022-01-15,193,41258.54,0
61,2022-01-16,191,40972.11,0
61,2022-01-17,382,77367.84,0
61,2022-01-18,304,57338.13,0
61,2022-01-19,324,67897.04,0
61,2022-01-20,239,50171.41,0
61,2022-01-21,363,66899.7,0
61,2022-01-22,222,50389.11,0
61,2022-01-23,218,48893.56,0
61,2022-01-24,326,65457.58,0
61,2022-01-25,352,77938.67,0
61,2022-01-26,313,67113.5,0
61,2022-01-27,328,66342.03,0
61,2022-01-28,249,54428.31,0
61,2022-01-29,215,43815.92,0
61,2022-01-30,165,32867.2,0
61,2022-01-31,310,65026.48,0
61,2022-02-01,364,66906.06,0
61,2022-02-02,303,66960.43,0
61,2022-02-03,190,42722.73,0
61,2022-02-04,315,63590.81,0
61,2022-02-05,159,34324.03,1
61,2022-02-06,179,35874.17,0
61,2022-02-07,325,64005.04,0
61,2022-02-08,233,43739.97,0
61,2022-02-09,402,86099.84,0
61,2022-02-10,317,68540.44,0
61,2022-02-11,309,65566.37,0
61,2022-02-12,245,48393.31,0
61,2022-02-13,112,21271.01,0
61,2022-02-14,227,46520.1,0
61,2022-02-15,267,54848.85,0
61,2022-02-16,236,51638.84,0
61,2022-02-17,264,56189.6,0
61,2022-02-18,335,64915.24,0
61,2022-02-19,248,53834.86,0
61,2022-02-20,240,51849.05,0
61,2022-02-21,261,53526.21,1
61,2022-02-22,290,62439.24,0
61,2022-02-23,240,52437.38,0
61,2022-02-24,320,58379.56,0
61,2022-02-25,380,84270.18,0
61,2022-02-26,253,56425.68,0
61,2022-02-27,226,43905.78,0
61,2022-02-28,390,75700.31,0
61,2022-03-01,306,60161.72,0
61,2022-03-02,363,66225.38,0
61,2022-03-03,316,63174.57,0
61,2022-03-04,424,85711.09,0
61,2022-03-05,233,52565.74,0
61,2022-03-06,238,51417.28,0
61,2022-03-07,207,45613.61,0
61,2022-03-08,186,35579.36,0
61,2022-03-09,319,59025.98,0
61,2022-03-10,236,47831.3,0
61,2022-03-11,303,68815.32,0
61,2022-03-12,225,48464.19,0
61,2022-03-13,155,30392.51,0
61,2022-03-14,373,77222.09,0
61,2022-03-15,313,66467.34,0
61,2022-03-16,229,49976.44,0
61,2022-03-17,291,60810.44,0
61,2022-03-18,282,62166.76,0
61,2022-03-19,234,48341.81,0
61,2022-03-20,200,38894.87,0
61,2022-03-21,301,66560.36,0
61,2022-03-22,175,38529.21,0
61,2022-03-23,277,53643.87,0
61,2022-03-24,256,54617.71,0
61,2022-03-25,308,68151.93,0
61,2022-03-26,198,38434.91,0
61,2022-03-27,256,55313.48,0
61,2022-03-28,195,42411.59,0
61,2022-03-29,404,81936.49,0
61,2022-03-30,242,54263.61,0
61,2022-03-31,301,62613.03,0
61,2022-04-01,271,59057.04,0
61,2022-04-02,272,60947.99,0
61,2022-04-03,214,39830.86,0
61,2022-04-04,266,59057.48,0
61,2022-04-05,273,60613.32,0
61,2022-04-06,268,54537.73,0
61,2022-04-07,270,55908.91,0
61,2022-04-08,264,49857.1,0
61,2022-04-09,252,57047.06,0
61,2022-04-10,222,44366.75,0
61,2022-04-11,431,81279.28,1
61,2022-04-12,256,57031.81,0
61,2022-04-13,295,62217.03,0
61,2022-04-14,407,92572.41,0
61,2022-04-15,404,86323.62,0
61,2022-04-16,182,36434.93,0
61,2022-04-17,181,40121.97,0
61,2022-04-18,261,57671.47,0
61,2022-04-19,217,47140.44,0
61,2022-04-20,473,91744.82,0
61,2022-04-21,277,53649.08,0
61,2022-04-22,244,49356.73,0
61,2022-04-23,203,45362.71,0
61,2022-04-24,183,34536.95,1
61,2022-04-25,339,66213.96,0
61,2022-04-26,316,69426.64,0
61,2022-04-27,277,59101.19,1
61,2022-04-28,312,62152.99,0
61,2022-04-29,313,57364.36,0
61,2022-04-30,203,40826.68,0
61,2022-05-01,253,46913.89,0
61,2022-05-02,234,50089.77,0
61,2022-05-03,370,79229.73,0
61,2022-05-04,352,77477.88,0
61,2022-05-05,399,83328.57,0
61,2022-05-06,236,51818.8,1
61,2022-05-07,285,61700.84,0
61,2022-05-08,292,56305.69,0
61,2022-05-09,259,55027.51,0
61,2022-05-10,360,71022.78,0
61,2022-05-11,314,71280.69,0
61,2022-05-12,256,53808.97,1
61,2022-05-13,317,67948.17,0
61,2022-05-14,194,39820.44,0
61,2022-05-15,258,47604.07,0
61,2022-05-16,356,73167.38,0
61,2022-05-17,271,51190.74,0
61,2022-05-18,377,84192.78,0
61,2022-05-19,300,68241.91,0
61,2022-05-20,352,70922.17,0
61,2022-05-21,216,47372.7,0
61,2022-05-22,225,42040.28,0
61,2022-05-23,408,82258.22,0
61,2022-05-24,266,55946.93,0
61,2022-05-25,270,53607.8,0
61,2022-05-26,344,72390.44,0
61,2022-05-27,241,45925.5,0
61,2022-05-28,128,25842.24,0
61,2022-05-29,247,45808.5,0
61,2022-05-30,253,46313.05,0
61,2022-05-31,276,59456.13,1
61,2022-06-01,158,33295.52,0
61,2022-06-02,254,48465.52,0
61,2022-06-03,401,79757.02,0
61,2022-06-04,173,38060.47,0
61,2022-06-05,217,48949.92,0
61,2022-06-06,289,58091.73,0
61,2022-06-07,352,64983.51,0
61,2022-06-08,351,79545.77,0
61,2022-06-09,364,68697.58,0
61,2022-06-10,228,49399.18,0
61,2022-06-11,214,45843.83,0
61,2022-06-12,212,38849.24,0
61,2022-06-13,251,55362.3,0
61,2022-06-14,263,52553.11,0
61,2022-06-15,345,63591.05,0
61,2022-06-16,461,87164.43,0
61,2022-06-17,327,70629.01,0
61,2022-06-18,262,58536.18,0
61,2022-06-19,213,40001.54,0
61,2022-06-20,172,34346.63,0
61,2022-06-21,231,50468.97,0
61,2022-06-22,356,65687.08,0
61,2022-06-23,381,85963.71,0
61,2022-06-24,268,51244.66,1
61,2022-06-25,268,50780.57,0
61,2022-06-26,254,56054.01,0
61,2022-06-27,344,73711.8,0
61,2022-06-28,421,85570.82,0
61,2022-06-29,368,77072.6,0
61,2022-06-30,299,65109.69,0
61,2022-07-01,293,64916.01,0
61,2022-07-02,263,58127.5,0
61,2022-07-03,234,51442.79,0
61,2022-07-04,284,54817.78,0
61,2022-07-05,339,63189.28,0
61,2022-07-06,212,42608.48,0
61,2022-07-07,197,37704.15,0
61,2022-07-08,338,65852.6,1
61,2022-07-09,248,46817.6,0
61,2022-07-10,218,40021.76,0
61,2022-07-11,417,92916.32,0
61,2022-07-12,284,56139.65,0
61,2022-07-13,327,70363.51,0
61,2022-07-14,312,58224.98,0
61,2022-07-15,237,51641.47,0
61,2022-07-16,100,19527.27,0
61,2022-07-17,197,40959.46,0
61,2022-07-18,266,57288.49,0
61,2022-07-19,208,42887.96,0
61,2022-07-20,346,68406.88,0
61,2022-07-21,318,64874.7,0
61,2022-07-22,178,38522.42,0
61,2022-07-23,254,55132.61,0
61,2022-07-24,167,37947.34,0
61,2022-07-25,360,72722.43,0
61,2022-07-26,365,75097.97,0
61,2022-07-27,328,74544.44,0
61,2022-07-28,276,62014.0,0
61,2022-07-29,319,65263.84,0
61,2022-07-30,288,60626.08,0
61,2022-07-31,227,41894.56,0
61,2022-08-01,327,69989.55,0
61,2022-08-02,367,82772.86,0
61,2022-08-03,197,39358.18,0
61,2022-08-04,399,76462.7,0
61,2022-08-05,262,57911.39,0
61,2022-08-06,208,42732.15,0
61,2022-08-07,228,48204.25,0
61,2022-08-08,350,78136.64,0
61,2022-08-09,225,43043.58,0
61,2022-08-10,341,66450.62,0
61,2022-08-11,274,53946.34,0
61,2022-08-12,330,63443.99,0
61,2022-08-13,233,50537.91,0
61,2022-08-14,202,37706.05,0
61,2022-08-15,387,76440.83,0
61,2022-08-16,318,66736.34,0
61,2022-08-17,320,58585.93,0
61,2022-08-18,342,76971.08,0
61,2022-08-19,362,75698.89,0
61,2022-08-20,204,38964.35,0
61,2022-08-21,263,58557.98,0
61,2022-08-22,353,78433.68,0
61,2022-08-23,365,82373.61,0
61,2022-08-24,345,75804.14,0
61,2022-08-25,295,66019.27,0
61,2022-08-26,336,65126.85,0
61,2022-08-27,253,48191.19,0
61,2022-08-28,312,65956.26,0
61,2022-08-29,399,84397.96,0
61,2022-08-30,254,50706.19,0
61,2022-08-31,267,56916.03,0
61,2022-09-01,307,60080.71,0
61,2022-09-02,292,58789.63,0
61,2022-09-03,190,38343.63,0
61,2022-09-04,183,38302.51,0
61,2022-09-05,262,54885.63,0
61,2022-09-06,343,71510.05,0
61,2022-09-07,357,80976.47,0
61,2022-09-08,367,70844.16,0
61,2022-09-09,231,49839.57,0
61,2022-09-10,178,39452.95,0
61,2022-09-11,166,37178.31,0
61,2022-09-12,323,63536.08,0
61,2022-09-13,476,104777.18,0
61,2022-09-14,430,80747.08,0
61,2022-09-15,263,58627.49,0
61,2022-09-16,295,56638.26,0
61,2022-09-17,197,44758.21,1
61,2022-09-18,292,53749.14,0
61,2022-09-19,387,78828.27,0
61,2022-09-20,380,71544.64,0
61,2022-09-21,415,84004.34,0
61,2022-09-22,373,78319.29,0
61,2022-09-23,314,64964.46,0
61,2022-09-24,171,35791.32,0
61,2022-09-25,290,55028.48,0
61,2022-09-26,268,53910.43,0
61,2022-09-27,374,82949.7,0
61,2022-09-28,341,64996.26,0
61,2022-09-29,324,62910.43,0
61,2022-09-30,353,78246.48,0
61,2022-10-01,203,40563.0,0
61,2022-10-02,223,45603.51,0
61,2022-10-03,305,59021.95,0
61,2022-10-04,455,92693.34,0
61,2022-10-05,306,69744.81,0
61,2022-10-06,445,98108.16,0
61,2022-10-07,295,62551.16,0
61,2022-10-08,240,49959.58,0
61,2022-10-09,202,42207.94,1
61,2022-10-10,376,72821.39,0
61,2022-10-11,420,81612.09,0
61,2022-10-12,253,48022.51,0
61,2022-10-13,401,73421.33,0
61,2022-10-14,314,64129.42,0
61,2022-10-15,145,29830.34,0
61,2022-10-16,233,51497.58,0
61,2022-10-17,391,83108.86,0
61,2022-10-18,277,60362.0,1
61,2022-10-19,327,66826.49,0
61,2022-10-20,224,41578.17,0
61,2022-10-21,256,53280.46,0
61,2022-10-22,309,66159.37,0
61,2022-10-23,245,44730.44,0
61,2022-10-24,327,67325.05,0
61,2022-10-25,353,73376.39,1
61,2022-10-26,330,70967.93,0
61,2022-10-27,419,90548.19,0
61,2022-10-28,180,35173.27,0
61,2022-10-29,253,54336.92,0
61,2022-10-30,285,61907.81,0
61,2022-10-31,237,53662.75,0
61,2022-11-01,327,62532.02,0
61,2022-11-02,301,55840.91,0
61,2022-11-03,372,82441.0,1
61,2022-11-04,292,63539.98,1
61,2022-11-05,184,38262.49,0
61,2022-11-06,222,42821.84,0
61,2022-11-07,370,71978.91,0
61,2022-11-08,374,69666.0,0
61,2022-11-09,327,60139.56,0
61,2022-11-10,380,84421.36,0
61,2022-11-11,342,69994.6,0
61,2022-11-12,235,52769.75,0
61,2022-11-13,267,60719.36,0
61,2022-11-14,315,71112.88,0
61,2022-11-15,410,81716.93,0
61,2022-11-16,370,83050.8,0
61,2022-11-17,392,86832.82,0
61,2022-11-18,278,52263.6,0
61,2022-11-19,314,68055.02,0
61,2022-11-20,183,35044.46,0
61,2022-11-21,327,68461.13,0
61,2022-11-22,405,90417.97,0
61,2022-11-23,302,59649.97,0
61,2022-11-24,233,43571.43,0
61,2022-11-25,327,66134.77,0
61,2022-11-26,243,46812.0,0
61,2022-11-27,113,22796.11,0
61,2022-11-28,281,59668.04,0
61,2022-11-29,394,86361.7,0
61,2022-11-30,344,77353.73,0
61,2022-12-01,406,78200.5,0
61,2022-12-02,443,92442.64,0
61,2022-12-03,261,52416.43,0
61,2022-12-04,338,69173.58,0
61,2022-12-05,362,77029.48,0
61,2022-12-06,491,100266.85,0
61,2022-12-07,453,100275.09,0
61,2022-12-08,519,103777.28,0
61,2022-12-09,556,112161.18,0
61,2022-12-10,337,67909.97,0
61,2022-12-11,284,59057.38,0
61,2022-12-12,452,96330.92,0
61,2022-12-13,338,66491.73,0
61,2022-12-14,506,114434.43,0
61,2022-12-15,681,127232.11,0
61,2022-12-16,540,112041.72,0
61,2022-12-17,364,80491.08,0
61,2022-12-18,312,71001.49,0
61,2022-12-19,344,67565.65,0
61,2022-12-20,281,61391.36,0
61,2022-12-21,536,102488.35,0
61,2022-12-22,417,93012.98,0
61,2022-12-23,472,95684.33,0
61,2022-12-24,341,62197.97,0
61,2022-12-25,395,80002.95,0
61,2022-12-26,519,110792.33,0
61,2022-12-27,537,100737.76,0
61,2022-12-28,384,82875.02,0
61,2022-12-29,626,118455.83,0
61,2022-12-30,540,122914.31,0
61,2022-12-31,352,75602.38,0
61,2023-01-01,250,55482.33,0
61,2023-01-02,305,63848.0,0
61,2023-01-03,372,81143.39,0
61,2023-01-04,295,60743.86,0
61,2023-01-05,250,53307.82,0
61,2023-01-06,268,51387.99,0
61,2023-01-07,173,34854.87,0
61,2023-01-08,258,53502.1,0
61,2023-01-09,308,62200.46,0
61,2023-01-10,258,53765.83,0
61,2023-01-11,419,77646.82,0
61,2023-01-12,189,38730.86,0
61,2023-01-13,384,73330.57,0
61,2023-01-14,277,52977.39,0
61,2023-01-15,210,44447.58,0
61,2023-01-16,386,87741.89,0
61,2023-01-17,324,64206.55,0
61,2023-01-18,231,44732.41,0
61,2023-01-19,335,67776.59,0
61,2023-01-20,269,52008.87,0
61,2023-01-21,203,44923.16,0
61,2023-01-22,231,42832.44,0
61,2023-01-23,336,62338.71,0
61,2023-01-24,279,60578.57,0
61,2023-01-25,362,72300.12,0
61,2023-01-26,214,45254.89,0
61,2023-01-27,290,61072.33,0
61,2023-01-28,268,52644.13,0
61,2023-01-29,193,43629.61,0
61,2023-01-30,279,57643.09,1
61,2023-01-31,329,72471.59,0
61,2023-02-01,377,71595.82,0
61,2023-02-02,283,59861.8,0
61,2023-02-03,407,88654.94,0
61,2023-02-04,263,49119.45,0
61,2023-02-05,249,46499.82,0
61,2023-02-06,322,71826.08,0
61,2023-02-07,309,62586.03,0
61,2023-02-08,383,81220.1,0
61,2023-02-09,483,106838.43,0
61,2023-02-10,279,58000.34,0
61,2023-02-11,240,45614.59,0
61,2023-02-12,164,31135.26,0
61,2023-02-13,326,64334.8,0
61,2023-02-14,405,85498.03,0
61,2023-02-15,294,65173.61,0
61,2023-02-16,398,85159.65,0
61,2023-02-17,383,75233.51,0
61,2023-02-18,198,41569.64,0
61,2023-02-19,220,47425.02,0
61,2023-02-20,317,59004.37,0
61,2023-02-21,284,53687.69,0
61,2023-02-22,379,82818.44,0
61,2023-02-23,383,83381.36,0
61,2023-02-24,293,63739.57,0
61,2023-02-25,229,47305.68,0
61,2023-02-26,283,53783.42,0
61,2023-02-27,374,75204.83,0
61,2023-02-28,302,59122.14,0
61,2023-03-01,425,85386.67,0
61,2023-03-02,447,96897.99,0
61,2023-03-03,291,65160.16,0
61,2023-03-04,275,53627.3,0
61,2023-03-05,277,61888.62,0
61,2023-03-06,330,63963.33,0
61,2023-03-07,348,78736.79,0
61,2023-03-08,270,54664.76,0
61,2023-03-09,460,85123.55,0
61,2023-03-10,394,82076.07,0
61,2023-03-11,225,49729.47,0
61,2023-03-12,205,46651.76,0
61,2023-03-13,302,62004.11,0
61,2023-03-14,459,88421.68,0
61,2023-03-15,270,54068.28,0
61,2023-03-16,370,68632.09,0
61,2023-03-17,312,70260.76,0
61,2023-03-18,241,49210.37,0
61,2023-03-19,221,44521.41,0
61,2023-03-20,364,72328.73,0
61,2023-03-21,412,87451.57,0
61,2023-03-22,394,87249.06,0
61,2023-03-23,342,68797.77,0
61,2023-03-24,426,89444.87,0
61,2023-03-25,185,38420.43,0
61,2023-03-26,270,51739.76,0
61,2023-03-27,395,78264.24,0
61,2023-03-28,350,65328.8,0
61,2023-03-29,284,59785.35,0
61,2023-03-30,380,81234.39,0
61,2023-03-31,349,76321.8,0
61,2023-04-01,79,16229.21,0
61,2023-04-02,207,40630.09,0
61,2023-04-03,298,62901.18,0
61,2023-04-04,258,51908.86,0
61,2023-04-05,297,57828.76,0
61,2023-04-06,366,74853.5,0
61,2023-04-07,326,62215.41,0
61,2023-04-08,224,50397.01,0
61,2023-04-09,272,60309.63,0
61,2023-04-10,357,69366.17,0
61,2023-04-11,369,79281.18,0
61,2023-04-12,384,75986.99,0
61,2023-04-13,461,103571.81,0
61,2023-04-14,456,91325.07,0
61,2023-04-15,250,53036.19,0
61,2023-04-16,282,62738.39,0
61,2023-04-17,276,50897.44,0
61,2023-04-18,487,104675.17,0
61,2023-04-19,432,82851.96,0
61,2023-04-20,244,55265.76,0
61,2023-04-21,397,78698.17,1
61,2023-04-22,189,42182.87,0
61,2023-04-23,211,41116.77,0
61,2023-04-24,339,62289.13,0
61,2023-04-25,352,72998.75,0
61,2023-04-26,293,60637.88,0
61,2023-04-27,337,72789.54,1
61,2023-04-28,328,68082.8,0
61,2023-04-29,133,26510.87,0
61,2023-04-30,160,34379.98,1
61,2023-05-01,297,66954.56,0
61,2023-05-02,292,62018.35,0
61,2023-05-03,318,71475.2,0
61,2023-05-04,465,102434.35,0
61,2023-05-05,236,48129.37,0
61,2023-05-06,253,51369.58,0
61,2023-05-07,243,47549.11,0
61,2023-05-08,423,82096.84,0
61,2023-05-09,333,74296.23,0
61,2023-05-10,438,93799.79,0
61,2023-05-11,564,123993.93,0
61,2023-05-12,500,102008.01,0
61,2023-05-13,195,38854.11,0
61,2023-05-14,259,52214.67,0
61,2023-05-15,340,63814.61,0
61,2023-05-16,338,69377.48,0
61,2023-05-17,291,62187.3,0
61,2023-05-18,310,58771.6,0
61,2023-05-19,356,68608.94,0
61,2023-05-20,152,34014.58,0
61,2023-05-21,264,54693.79,0
61,2023-05-22,320,65270.27,0
61,2023-05-23,314,60194.89,0
61,2023-05-24,267,54009.71,0
61,2023-05-25,345,70605.68,0
61,2023-05-26,270,50521.62,0
61,2023-05-27,257,47172.19,0
61,2023-05-28,258,54813.28,0
61,2023-05-29,349,77266.09,1
61,2023-05-30,230,45359.72,0
61,2023-05-31,233,44065.55,0
61,2023-06-01,353,77811.93,0
61,2023-06-02,282,58679.51,0
61,2023-06-03,174,32451.78,0
61,2023-06-04,222,47200.68,0
61,2023-06-05,133,27318.17,0
61,2023-06-06,412,75722.38,0
61,2023-06-07,347,66811.57,0
61,2023-06-08,415,87745.86,0
